id,_name,rune_level,rune_stone_quantity,crystal_quantity,ncg_quantity,level_up_success_rate
10012,Serimnir Rune 2,87,1,1,0,10000
10012,Serimnir Rune 2,88,1,1,0,10000
10012,Serimnir Rune 2,89,1,1,0,10000
10012,Serimnir Rune 2,90,1,1,0,10000
10012,Serimnir Rune 2,91,1,1,0,10000
10012,Serimnir Rune 2,92,1,1,0,10000
10012,Serimnir Rune 2,93,1,1,0,10000
10012,Serimnir Rune 2,94,1,1,0,10000
10012,Serimnir Rune 2,95,1,1,0,10000
10012,Serimnir Rune 2,96,1,1,0,10000
10012,Serimnir Rune 2,97,1,1,0,10000
10012,Serimnir Rune 2,98,1,1,0,10000
10012,Serimnir Rune 2,99,1,1,0,10000
10012,Serimnir Rune 2,100,1,1,0,10000
10012,Serimnir Rune 2,101,1,1,0,10000
10012,Serimnir Rune 2,102,1,1,0,10000
10012,Serimnir Rune 2,103,1,1,0,10000
10012,Serimnir Rune 2,104,1,1,0,10000
10012,Serimnir Rune 2,105,1,1,0,10000
10012,Serimnir Rune 2,106,1,1,0,10000
10012,Serimnir Rune 2,107,1,1,0,10000
10012,Serimnir Rune 2,108,1,1,0,10000
10012,Serimnir Rune 2,109,1,1,0,10000
10012,Serimnir Rune 2,110,1,1,0,10000
10012,Serimnir Rune 2,111,1,1,0,10000
10012,Serimnir Rune 2,112,1,1,0,10000
10012,Serimnir Rune 2,113,1,1,0,10000
10012,Serimnir Rune 2,114,1,1,0,10000
10012,Serimnir Rune 2,115,1,1,0,10000
10012,Serimnir Rune 2,116,1,1,0,10000
10012,Serimnir Rune 2,117,1,1,0,10000
10012,Serimnir Rune 2,118,1,1,0,10000
10012,Serimnir Rune 2,119,1,1,0,10000
10012,Serimnir Rune 2,120,1,1,0,10000
10012,Serimnir Rune 2,121,1,1,0,10000
10012,Serimnir Rune 2,122,1,1,0,10000
10012,Serimnir Rune 2,123,1,1,0,10000
10012,Serimnir Rune 2,124,1,1,0,10000
10012,Serimnir Rune 2,125,1,1,0,10000
10012,Serimnir Rune 2,126,1,1,0,10000
10012,Serimnir Rune 2,127,1,1,0,10000
10012,Serimnir Rune 2,128,1,1,0,10000
10012,Serimnir Rune 2,129,1,1,0,10000
10012,Serimnir Rune 2,130,1,1,0,10000
10012,Serimnir Rune 2,131,1,1,0,10000
10012,Serimnir Rune 2,132,1,1,0,10000
10012,Serimnir Rune 2,133,1,1,0,10000
10012,Serimnir Rune 2,134,1,1,0,10000
10012,Serimnir Rune 2,135,1,1,0,10000
10012,Serimnir Rune 2,136,1,1,0,10000
10012,Serimnir Rune 2,137,1,1,0,10000
10012,Serimnir Rune 2,138,1,1,0,10000
10012,Serimnir Rune 2,139,1,1,0,10000
10012,Serimnir Rune 2,140,1,1,0,10000
10012,Serimnir Rune 2,141,1,1,0,10000
10012,Serimnir Rune 2,142,1,1,0,10000
10012,Serimnir Rune 2,143,1,1,0,10000
10012,Serimnir Rune 2,144,1,1,0,10000
10012,Serimnir Rune 2,145,1,1,0,10000
10012,Serimnir Rune 2,146,1,1,0,10000
10012,Serimnir Rune 2,147,1,1,0,10000
10012,Serimnir Rune 2,148,1,1,0,10000
10012,Serimnir Rune 2,149,1,1,0,10000
10012,Serimnir Rune 2,150,1,1,0,10000
10012,Serimnir Rune 2,151,1,1,0,10000
10012,Serimnir Rune 2,152,1,1,0,10000
10012,Serimnir Rune 2,153,1,1,0,10000
10012,Serimnir Rune 2,154,1,1,0,10000
10012,Serimnir Rune 2,155,1,1,0,10000
10012,Serimnir Rune 2,156,1,1,0,10000
10012,Serimnir Rune 2,157,1,1,0,10000
10012,Serimnir Rune 2,158,1,1,0,10000
10012,Serimnir Rune 2,159,1,1,0,10000
10012,Serimnir Rune 2,160,1,1,0,10000
10012,Serimnir Rune 2,161,1,1,0,10000
10012,Serimnir Rune 2,162,1,1,0,10000
10012,Serimnir Rune 2,163,1,1,0,10000
10012,Serimnir Rune 2,164,1,1,0,10000
10012,Serimnir Rune 2,165,1,1,0,10000
10012,Serimnir Rune 2,166,1,1,0,10000
10012,Serimnir Rune 2,167,1,1,0,10000
10012,Serimnir Rune 2,168,1,1,0,10000
10012,Serimnir Rune 2,169,1,1,0,10000
10012,Serimnir Rune 2,170,1,1,0,10000
10012,Serimnir Rune 2,171,1,1,0,10000
10012,Serimnir Rune 2,172,1,1,0,10000
10012,Serimnir Rune 2,173,1,1,0,10000
10012,Serimnir Rune 2,174,1,1,0,10000
10012,Serimnir Rune 2,175,1,1,0,10000
10012,Serimnir Rune 2,176,1,1,0,10000
10012,Serimnir Rune 2,177,1,1,0,10000
10012,Serimnir Rune 2,178,1,1,0,10000
10012,Serimnir Rune 2,179,1,1,0,10000
10012,Serimnir Rune 2,180,1,1,0,10000
10012,Serimnir Rune 2,181,1,1,0,10000
10012,Serimnir Rune 2,182,1,1,0,10000
10012,Serimnir Rune 2,183,1,1,0,10000
10012,Serimnir Rune 2,184,1,1,0,10000
10012,Serimnir Rune 2,185,1,1,0,10000
10012,Serimnir Rune 2,186,1,1,0,10000
10012,Serimnir Rune 2,187,1,1,0,10000
10012,Serimnir Rune 2,188,1,1,0,10000
10012,Serimnir Rune 2,189,1,1,0,10000
10012,Serimnir Rune 2,190,1,1,0,10000
10012,Serimnir Rune 2,191,1,1,0,10000
10012,Serimnir Rune 2,192,1,1,0,10000
10012,Serimnir Rune 2,193,1,1,0,10000
10012,Serimnir Rune 2,194,1,1,0,10000
10012,Serimnir Rune 2,195,1,1,0,10000
10012,Serimnir Rune 2,196,1,1,0,10000
10012,Serimnir Rune 2,197,1,1,0,10000
10012,Serimnir Rune 2,198,1,1,0,10000
10012,Serimnir Rune 2,199,1,1,0,10000
10012,Serimnir Rune 2,200,1,1,0,10000
10012,Serimnir Rune 2,201,1,1,0,10000
10012,Serimnir Rune 2,202,1,1,0,10000
10012,Serimnir Rune 2,203,1,1,0,10000
10012,Serimnir Rune 2,204,1,1,0,10000
10012,Serimnir Rune 2,205,1,1,0,10000
10012,Serimnir Rune 2,206,1,1,0,10000
10012,Serimnir Rune 2,207,1,1,0,10000
10012,Serimnir Rune 2,208,1,1,0,10000
10012,Serimnir Rune 2,209,1,1,0,10000
10012,Serimnir Rune 2,210,1,1,0,10000
10012,Serimnir Rune 2,211,1,1,0,10000
10012,Serimnir Rune 2,212,1,1,0,10000
10012,Serimnir Rune 2,213,1,1,0,10000
10012,Serimnir Rune 2,214,1,1,0,10000
10012,Serimnir Rune 2,215,1,1,0,10000
10012,Serimnir Rune 2,216,1,1,0,10000
10012,Serimnir Rune 2,217,1,1,0,10000
10012,Serimnir Rune 2,218,1,1,0,10000
10012,Serimnir Rune 2,219,1,1,0,10000
10012,Serimnir Rune 2,220,1,1,0,10000
10012,Serimnir Rune 2,221,1,1,0,10000
10012,Serimnir Rune 2,222,1,1,0,10000
10012,Serimnir Rune 2,223,1,1,0,10000
10012,Serimnir Rune 2,224,1,1,0,10000
10012,Serimnir Rune 2,225,1,1,0,10000
10012,Serimnir Rune 2,226,1,1,0,10000
10012,Serimnir Rune 2,227,1,1,0,10000
10012,Serimnir Rune 2,228,1,1,0,10000
10012,Serimnir Rune 2,229,1,1,0,10000
10012,Serimnir Rune 2,230,1,1,0,10000
10012,Serimnir Rune 2,231,1,1,0,10000
10012,Serimnir Rune 2,232,1,1,0,10000
10012,Serimnir Rune 2,233,1,1,0,10000
10012,Serimnir Rune 2,234,1,1,0,10000
10012,Serimnir Rune 2,235,1,1,0,10000
10012,Serimnir Rune 2,236,1,1,0,10000
10012,Serimnir Rune 2,237,1,1,0,10000
10012,Serimnir Rune 2,238,1,1,0,10000
10012,Serimnir Rune 2,239,1,1,0,10000
10012,Serimnir Rune 2,240,1,1,0,10000
10012,Serimnir Rune 2,241,1,1,0,10000
10012,Serimnir Rune 2,242,1,1,0,10000
10012,Serimnir Rune 2,243,1,1,0,10000
10012,Serimnir Rune 2,244,1,1,0,10000
10012,Serimnir Rune 2,245,1,1,0,10000
10012,Serimnir Rune 2,246,1,1,0,10000
10012,Serimnir Rune 2,247,1,1,0,10000
10012,Serimnir Rune 2,248,1,1,0,10000
10012,Serimnir Rune 2,249,1,1,0,10000
10012,Serimnir Rune 2,250,1,1,0,10000
10012,Serimnir Rune 2,251,1,1,0,10000
10012,Serimnir Rune 2,252,1,1,0,10000
10012,Serimnir Rune 2,253,1,1,0,10000
10012,Serimnir Rune 2,254,1,1,0,10000
10012,Serimnir Rune 2,255,1,1,0,10000
10012,Serimnir Rune 2,256,1,1,0,10000
10012,Serimnir Rune 2,257,1,1,0,10000
10012,Serimnir Rune 2,258,1,1,0,10000
10012,Serimnir Rune 2,259,1,1,0,10000
10012,Serimnir Rune 2,260,1,1,0,10000
10012,Serimnir Rune 2,261,1,1,0,10000
10012,Serimnir Rune 2,262,1,1,0,10000
10012,Serimnir Rune 2,263,1,1,0,10000
10012,Serimnir Rune 2,264,1,1,0,10000
10012,Serimnir Rune 2,265,1,1,0,10000
10012,Serimnir Rune 2,266,1,1,0,10000
10012,Serimnir Rune 2,267,1,1,0,10000
10012,Serimnir Rune 2,268,1,1,0,10000
10012,Serimnir Rune 2,269,1,1,0,10000
10012,Serimnir Rune 2,270,1,1,0,10000
10012,Serimnir Rune 2,271,1,1,0,10000
10012,Serimnir Rune 2,272,1,1,0,10000
10012,Serimnir Rune 2,273,1,1,0,10000
10012,Serimnir Rune 2,274,1,1,0,10000
10012,Serimnir Rune 2,275,1,1,0,10000
10012,Serimnir Rune 2,276,1,1,0,10000
10012,Serimnir Rune 2,277,1,1,0,10000
10012,Serimnir Rune 2,278,1,1,0,10000
10012,Serimnir Rune 2,279,1,1,0,10000
10012,Serimnir Rune 2,280,1,1,0,10000
10012,Serimnir Rune 2,281,1,1,0,10000
10012,Serimnir Rune 2,282,1,1,0,10000
10012,Serimnir Rune 2,283,1,1,0,10000
10012,Serimnir Rune 2,284,1,1,0,10000
10012,Serimnir Rune 2,285,1,1,0,10000
10012,Serimnir Rune 2,286,1,1,0,10000
10012,Serimnir Rune 2,287,1,1,0,10000
10012,Serimnir Rune 2,288,1,1,0,10000
10012,Serimnir Rune 2,289,1,1,0,10000
10012,Serimnir Rune 2,290,1,1,0,10000
10012,Serimnir Rune 2,291,1,1,0,10000
10012,Serimnir Rune 2,292,1,1,0,10000
10012,Serimnir Rune 2,293,1,1,0,10000
10012,Serimnir Rune 2,294,1,1,0,10000
10012,Serimnir Rune 2,295,1,1,0,10000
10012,Serimnir Rune 2,296,1,1,0,10000
10012,Serimnir Rune 2,297,1,1,0,10000
10012,Serimnir Rune 2,298,1,1,0,10000
10012,Serimnir Rune 2,299,1,1,0,10000
10012,Serimnir Rune 2,300,1,1,0,10000
10013,Serimnir Rune 3,1,1,1,0,10000
10013,Serimnir Rune 3,2,1,1,0,10000
10013,Serimnir Rune 3,3,1,1,0,10000
10013,Serimnir Rune 3,4,1,1,0,10000
10013,Serimnir Rune 3,5,1,1,0,10000
10013,Serimnir Rune 3,6,1,1,0,10000
10013,Serimnir Rune 3,7,1,1,0,10000
10013,Serimnir Rune 3,8,1,1,0,10000
10013,Serimnir Rune 3,9,1,1,0,10000
10013,Serimnir Rune 3,10,1,1,0,10000
10013,Serimnir Rune 3,11,1,1,0,10000
10013,Serimnir Rune 3,12,1,1,0,10000
10013,Serimnir Rune 3,13,1,1,0,10000
10013,Serimnir Rune 3,14,1,1,0,10000
10013,Serimnir Rune 3,15,1,1,0,10000
10013,Serimnir Rune 3,16,1,1,0,10000
10013,Serimnir Rune 3,17,1,1,0,10000
10013,Serimnir Rune 3,18,1,1,0,10000
10013,Serimnir Rune 3,19,1,1,0,10000
10013,Serimnir Rune 3,20,1,1,0,10000
10013,Serimnir Rune 3,21,1,1,0,10000
10013,Serimnir Rune 3,22,1,1,0,10000
10013,Serimnir Rune 3,23,1,1,0,10000
10013,Serimnir Rune 3,24,1,1,0,10000
10013,Serimnir Rune 3,25,1,1,0,10000
10013,Serimnir Rune 3,26,1,1,0,10000
10013,Serimnir Rune 3,27,1,1,0,10000
10013,Serimnir Rune 3,28,1,1,0,10000
10013,Serimnir Rune 3,29,1,1,0,10000
10013,Serimnir Rune 3,30,1,1,0,10000
10013,Serimnir Rune 3,31,1,1,0,10000
10013,Serimnir Rune 3,32,1,1,0,10000
10013,Serimnir Rune 3,33,1,1,0,10000
10013,Serimnir Rune 3,34,1,1,0,10000
10013,Serimnir Rune 3,35,1,1,0,10000
10013,Serimnir Rune 3,36,1,1,0,10000
10013,Serimnir Rune 3,37,1,1,0,10000
10013,Serimnir Rune 3,38,1,1,0,10000
10013,Serimnir Rune 3,39,1,1,0,10000
10013,Serimnir Rune 3,40,1,1,0,10000
10013,Serimnir Rune 3,41,1,1,0,10000
10013,Serimnir Rune 3,42,1,1,0,10000
10013,Serimnir Rune 3,43,1,1,0,10000
10013,Serimnir Rune 3,44,1,1,0,10000
10013,Serimnir Rune 3,45,1,1,0,10000
10013,Serimnir Rune 3,46,1,1,0,10000
10013,Serimnir Rune 3,47,1,1,0,10000
10013,Serimnir Rune 3,48,1,1,0,10000
10013,Serimnir Rune 3,49,1,1,0,10000
10013,Serimnir Rune 3,50,1,1,0,10000
10013,Serimnir Rune 3,51,1,1,0,10000
10013,Serimnir Rune 3,52,1,1,0,10000
10013,Serimnir Rune 3,53,1,1,0,10000
10013,Serimnir Rune 3,54,1,1,0,10000
10013,Serimnir Rune 3,55,1,1,0,10000
10013,Serimnir Rune 3,56,1,1,0,10000
10013,Serimnir Rune 3,57,1,1,0,10000
10013,Serimnir Rune 3,58,1,1,0,10000
10013,Serimnir Rune 3,59,1,1,0,10000
10013,Serimnir Rune 3,60,1,1,0,10000
10013,Serimnir Rune 3,61,1,1,0,10000
10013,Serimnir Rune 3,62,1,1,0,10000
10013,Serimnir Rune 3,63,1,1,0,10000
10013,Serimnir Rune 3,64,1,1,0,10000
10013,Serimnir Rune 3,65,1,1,0,10000
10013,Serimnir Rune 3,66,1,1,0,10000
10013,Serimnir Rune 3,67,1,1,0,10000
10013,Serimnir Rune 3,68,1,1,0,10000
10013,Serimnir Rune 3,69,1,1,0,10000
10013,Serimnir Rune 3,70,1,1,0,10000
10013,Serimnir Rune 3,71,1,1,0,10000
10013,Serimnir Rune 3,72,1,1,0,10000
10013,Serimnir Rune 3,73,1,1,0,10000
10013,Serimnir Rune 3,74,1,1,0,10000
10013,Serimnir Rune 3,75,1,1,0,10000
10013,Serimnir Rune 3,76,1,1,0,10000
10013,Serimnir Rune 3,77,1,1,0,10000
10013,Serimnir Rune 3,78,1,1,0,10000
10013,Serimnir Rune 3,79,1,1,0,10000
10013,Serimnir Rune 3,80,1,1,0,10000
10013,Serimnir Rune 3,81,1,1,0,10000
10013,Serimnir Rune 3,82,1,1,0,10000
10013,Serimnir Rune 3,83,1,1,0,10000
10013,Serimnir Rune 3,84,1,1,0,10000
10013,Serimnir Rune 3,85,1,1,0,10000
10013,Serimnir Rune 3,86,1,1,0,10000
10013,Serimnir Rune 3,87,1,1,0,10000
10013,Serimnir Rune 3,88,1,1,0,10000
10013,Serimnir Rune 3,89,1,1,0,10000
10013,Serimnir Rune 3,90,1,1,0,10000
10013,Serimnir Rune 3,91,1,1,0,10000
10013,Serimnir Rune 3,92,1,1,0,10000
10013,Serimnir Rune 3,93,1,1,0,10000
10013,Serimnir Rune 3,94,1,1,0,10000
10013,Serimnir Rune 3,95,1,1,0,10000
10013,Serimnir Rune 3,96,1,1,0,10000
10013,Serimnir Rune 3,97,1,1,0,10000
10013,Serimnir Rune 3,98,1,1,0,10000
10013,Serimnir Rune 3,99,1,1,0,10000
10013,Serimnir Rune 3,100,1,1,0,10000
10013,Serimnir Rune 3,101,1,1,0,10000
10013,Serimnir Rune 3,102,1,1,0,10000
10013,Serimnir Rune 3,103,1,1,0,10000
10013,Serimnir Rune 3,104,1,1,0,10000
10013,Serimnir Rune 3,105,1,1,0,10000
10013,Serimnir Rune 3,106,1,1,0,10000
10013,Serimnir Rune 3,107,1,1,0,10000
10013,Serimnir Rune 3,108,1,1,0,10000
10013,Serimnir Rune 3,109,1,1,0,10000
10013,Serimnir Rune 3,110,1,1,0,10000
10013,Serimnir Rune 3,111,1,1,0,10000
10013,Serimnir Rune 3,112,1,1,0,10000
10013,Serimnir Rune 3,113,1,1,0,10000
10013,Serimnir Rune 3,114,1,1,0,10000
10013,Serimnir Rune 3,115,1,1,0,10000
10013,Serimnir Rune 3,116,1,1,0,10000
10013,Serimnir Rune 3,117,1,1,0,10000
10013,Serimnir Rune 3,118,1,1,0,10000
10013,Serimnir Rune 3,119,1,1,0,10000
10013,Serimnir Rune 3,120,1,1,0,10000
10013,Serimnir Rune 3,121,1,1,0,10000
10013,Serimnir Rune 3,122,1,1,0,10000
10013,Serimnir Rune 3,123,1,1,0,10000
10013,Serimnir Rune 3,124,1,1,0,10000
10013,Serimnir Rune 3,125,1,1,0,10000
10013,Serimnir Rune 3,126,1,1,0,10000
10013,Serimnir Rune 3,127,1,1,0,10000
10013,Serimnir Rune 3,128,1,1,0,10000
10013,Serimnir Rune 3,129,1,1,0,10000
10013,Serimnir Rune 3,130,1,1,0,10000
10013,Serimnir Rune 3,131,1,1,0,10000
10013,Serimnir Rune 3,132,1,1,0,10000
10013,Serimnir Rune 3,133,1,1,0,10000
10013,Serimnir Rune 3,134,1,1,0,10000
10013,Serimnir Rune 3,135,1,1,0,10000
10013,Serimnir Rune 3,136,1,1,0,10000
10013,Serimnir Rune 3,137,1,1,0,10000
10013,Serimnir Rune 3,138,1,1,0,10000
10013,Serimnir Rune 3,139,1,1,0,10000
10013,Serimnir Rune 3,140,1,1,0,10000
10013,Serimnir Rune 3,141,1,1,0,10000
10013,Serimnir Rune 3,142,1,1,0,10000
10013,Serimnir Rune 3,143,1,1,0,10000
10013,Serimnir Rune 3,144,1,1,0,10000
10013,Serimnir Rune 3,145,1,1,0,10000
10013,Serimnir Rune 3,146,1,1,0,10000
10013,Serimnir Rune 3,147,1,1,0,10000
10013,Serimnir Rune 3,148,1,1,0,10000
10013,Serimnir Rune 3,149,1,1,0,10000
10013,Serimnir Rune 3,150,1,1,0,10000
10013,Serimnir Rune 3,151,1,1,0,10000
10013,Serimnir Rune 3,152,1,1,0,10000
10013,Serimnir Rune 3,153,1,1,0,10000
10013,Serimnir Rune 3,154,1,1,0,10000
10013,Serimnir Rune 3,155,1,1,0,10000
10013,Serimnir Rune 3,156,1,1,0,10000
10013,Serimnir Rune 3,157,1,1,0,10000
10013,Serimnir Rune 3,158,1,1,0,10000
10013,Serimnir Rune 3,159,1,1,0,10000
10013,Serimnir Rune 3,160,1,1,0,10000
10013,Serimnir Rune 3,161,1,1,0,10000
10013,Serimnir Rune 3,162,1,1,0,10000
10013,Serimnir Rune 3,163,1,1,0,10000
10013,Serimnir Rune 3,164,1,1,0,10000
10013,Serimnir Rune 3,165,1,1,0,10000
10013,Serimnir Rune 3,166,1,1,0,10000
10013,Serimnir Rune 3,167,1,1,0,10000
10013,Serimnir Rune 3,168,1,1,0,10000
10013,Serimnir Rune 3,169,1,1,0,10000
10013,Serimnir Rune 3,170,1,1,0,10000
10013,Serimnir Rune 3,171,1,1,0,10000
10013,Serimnir Rune 3,172,1,1,0,10000
10013,Serimnir Rune 3,173,1,1,0,10000
10013,Serimnir Rune 3,174,1,1,0,10000
10013,Serimnir Rune 3,175,1,1,0,10000
10013,Serimnir Rune 3,176,1,1,0,10000
10013,Serimnir Rune 3,177,1,1,0,10000
10013,Serimnir Rune 3,178,1,1,0,10000
10013,Serimnir Rune 3,179,1,1,0,10000
10013,Serimnir Rune 3,180,1,1,0,10000
10013,Serimnir Rune 3,181,1,1,0,10000
10013,Serimnir Rune 3,182,1,1,0,10000
10013,Serimnir Rune 3,183,1,1,0,10000
10013,Serimnir Rune 3,184,1,1,0,10000
10013,Serimnir Rune 3,185,1,1,0,10000
10013,Serimnir Rune 3,186,1,1,0,10000
10013,Serimnir Rune 3,187,1,1,0,10000
10013,Serimnir Rune 3,188,1,1,0,10000
10013,Serimnir Rune 3,189,1,1,0,10000
10013,Serimnir Rune 3,190,1,1,0,10000
10013,Serimnir Rune 3,191,1,1,0,10000
10013,Serimnir Rune 3,192,1,1,0,10000
10013,Serimnir Rune 3,193,1,1,0,10000
10013,Serimnir Rune 3,194,1,1,0,10000
10013,Serimnir Rune 3,195,1,1,0,10000
10013,Serimnir Rune 3,196,1,1,0,10000
10013,Serimnir Rune 3,197,1,1,0,10000
10013,Serimnir Rune 3,198,1,1,0,10000
10013,Serimnir Rune 3,199,1,1,0,10000
10013,Serimnir Rune 3,200,1,1,0,10000
10013,Serimnir Rune 3,201,1,1,0,10000
10013,Serimnir Rune 3,202,1,1,0,10000
10013,Serimnir Rune 3,203,1,1,0,10000
10013,Serimnir Rune 3,204,1,1,0,10000
10013,Serimnir Rune 3,205,1,1,0,10000
10013,Serimnir Rune 3,206,1,1,0,10000
10013,Serimnir Rune 3,207,1,1,0,10000
10013,Serimnir Rune 3,208,1,1,0,10000
10013,Serimnir Rune 3,209,1,1,0,10000
10013,Serimnir Rune 3,210,1,1,0,10000
10013,Serimnir Rune 3,211,1,1,0,10000
10013,Serimnir Rune 3,212,1,1,0,10000
10013,Serimnir Rune 3,213,1,1,0,10000
10013,Serimnir Rune 3,214,1,1,0,10000
10013,Serimnir Rune 3,215,1,1,0,10000
10013,Serimnir Rune 3,216,1,1,0,10000
10013,Serimnir Rune 3,217,1,1,0,10000
10013,Serimnir Rune 3,218,1,1,0,10000
10013,Serimnir Rune 3,219,1,1,0,10000
10013,Serimnir Rune 3,220,1,1,0,10000
10013,Serimnir Rune 3,221,1,1,0,10000
10013,Serimnir Rune 3,222,1,1,0,10000
10013,Serimnir Rune 3,223,1,1,0,10000
10013,Serimnir Rune 3,224,1,1,0,10000
10013,Serimnir Rune 3,225,1,1,0,10000
10013,Serimnir Rune 3,226,1,1,0,10000
10013,Serimnir Rune 3,227,1,1,0,10000
10013,Serimnir Rune 3,228,1,1,0,10000
10013,Serimnir Rune 3,229,1,1,0,10000
10013,Serimnir Rune 3,230,1,1,0,10000
10013,Serimnir Rune 3,231,1,1,0,10000
10013,Serimnir Rune 3,232,1,1,0,10000
10013,Serimnir Rune 3,233,1,1,0,10000
10013,Serimnir Rune 3,234,1,1,0,10000
10013,Serimnir Rune 3,235,1,1,0,10000
10013,Serimnir Rune 3,236,1,1,0,10000
10013,Serimnir Rune 3,237,1,1,0,10000
10013,Serimnir Rune 3,238,1,1,0,10000
10013,Serimnir Rune 3,239,1,1,0,10000
10013,Serimnir Rune 3,240,1,1,0,10000
10013,Serimnir Rune 3,241,1,1,0,10000
10013,Serimnir Rune 3,242,1,1,0,10000
10013,Serimnir Rune 3,243,1,1,0,10000
10013,Serimnir Rune 3,244,1,1,0,10000
10013,Serimnir Rune 3,245,1,1,0,10000
10013,Serimnir Rune 3,246,1,1,0,10000
10013,Serimnir Rune 3,247,1,1,0,10000
10013,Serimnir Rune 3,248,1,1,0,10000
10013,Serimnir Rune 3,249,1,1,0,10000
10013,Serimnir Rune 3,250,1,1,0,10000
10013,Serimnir Rune 3,251,1,1,0,10000
10013,Serimnir Rune 3,252,1,1,0,10000
10013,Serimnir Rune 3,253,1,1,0,10000
10013,Serimnir Rune 3,254,1,1,0,10000
10013,Serimnir Rune 3,255,1,1,0,10000
10013,Serimnir Rune 3,256,1,1,0,10000
10013,Serimnir Rune 3,257,1,1,0,10000
10013,Serimnir Rune 3,258,1,1,0,10000
10013,Serimnir Rune 3,259,1,1,0,10000
10013,Serimnir Rune 3,260,1,1,0,10000
10013,Serimnir Rune 3,261,1,1,0,10000
10013,Serimnir Rune 3,262,1,1,0,10000
10013,Serimnir Rune 3,263,1,1,0,10000
10013,Serimnir Rune 3,264,1,1,0,10000
10013,Serimnir Rune 3,265,1,1,0,10000
10013,Serimnir Rune 3,266,1,1,0,10000
10013,Serimnir Rune 3,267,1,1,0,10000
10013,Serimnir Rune 3,268,1,1,0,10000
10013,Serimnir Rune 3,269,1,1,0,10000
10013,Serimnir Rune 3,270,1,1,0,10000
10013,Serimnir Rune 3,271,1,1,0,10000
10013,Serimnir Rune 3,272,1,1,0,10000
10013,Serimnir Rune 3,273,1,1,0,10000
10013,Serimnir Rune 3,274,1,1,0,10000
10013,Serimnir Rune 3,275,1,1,0,10000
10013,Serimnir Rune 3,276,1,1,0,10000
10013,Serimnir Rune 3,277,1,1,0,10000
10013,Serimnir Rune 3,278,1,1,0,10000
10013,Serimnir Rune 3,279,1,1,0,10000
10013,Serimnir Rune 3,280,1,1,0,10000
10013,Serimnir Rune 3,281,1,1,0,10000
10013,Serimnir Rune 3,282,1,1,0,10000
10013,Serimnir Rune 3,283,1,1,0,10000
10013,Serimnir Rune 3,284,1,1,0,10000
10013,Serimnir Rune 3,285,1,1,0,10000
10013,Serimnir Rune 3,286,1,1,0,10000
10013,Serimnir Rune 3,287,1,1,0,10000
10013,Serimnir Rune 3,288,1,1,0,10000
10013,Serimnir Rune 3,289,1,1,0,10000
10013,Serimnir Rune 3,290,1,1,0,10000
10013,Serimnir Rune 3,291,1,1,0,10000
10013,Serimnir Rune 3,292,1,1,0,10000
10013,Serimnir Rune 3,293,1,1,0,10000
10013,Serimnir Rune 3,294,1,1,0,10000
10013,Serimnir Rune 3,295,1,1,0,10000
10013,Serimnir Rune 3,296,1,1,0,10000
10013,Serimnir Rune 3,297,1,1,0,10000
10013,Serimnir Rune 3,298,1,1,0,10000
10013,Serimnir Rune 3,299,1,1,0,10000
10013,Serimnir Rune 3,300,1,1,0,10000
20001,Golden leaf Rune,1,4,200000,0,10000
20001,Golden leaf Rune,2,2,200000,100,10000
20001,Golden leaf Rune,3,2,200000,0,10000
20001,Golden leaf Rune,4,2,200000,0,10000
20001,Golden leaf Rune,5,2,200000,0,10000
20001,Golden leaf Rune,6,2,200000,0,10000
20001,Golden leaf Rune,7,2,200000,0,10000
20001,Golden leaf Rune,8,2,200000,0,10000
20001,Golden leaf Rune,9,2,200000,0,10000
20001,Golden leaf Rune,10,0,1000000,0,5000
20001,Golden leaf Rune,11,10,200000,100,10000
20001,Golden leaf Rune,12,10,200000,0,10000
20001,Golden leaf Rune,13,10,200000,0,10000
20001,Golden leaf Rune,14,10,200000,0,10000
20001,Golden leaf Rune,15,10,200000,0,10000
20001,Golden leaf Rune,16,10,200000,0,10000
20001,Golden leaf Rune,17,10,200000,0,10000
20001,Golden leaf Rune,18,10,200000,0,10000
20001,Golden leaf Rune,19,10,200000,0,10000
20001,Golden leaf Rune,20,0,1000000,0,5000
20001,Golden leaf Rune,21,15,200000,100,10000
20001,Golden leaf Rune,22,15,200000,0,10000
20001,Golden leaf Rune,23,15,200000,0,10000
20001,Golden leaf Rune,24,15,200000,0,10000
20001,Golden leaf Rune,25,15,200000,0,10000
20001,Golden leaf Rune,26,15,200000,0,10000
20001,Golden leaf Rune,27,15,200000,0,10000
20001,Golden leaf Rune,28,15,200000,0,10000
20001,Golden leaf Rune,29,15,200000,0,10000
20001,Golden leaf Rune,30,0,1000000,0,5000
20001,Golden leaf Rune,31,20,200000,100,10000
20001,Golden leaf Rune,32,20,200000,0,10000
20001,Golden leaf Rune,33,20,200000,0,10000
20001,Golden leaf Rune,34,20,200000,0,10000
20001,Golden leaf Rune,35,20,200000,0,10000
20001,Golden leaf Rune,36,20,200000,0,10000
20001,Golden leaf Rune,37,20,200000,0,10000
20001,Golden leaf Rune,38,20,200000,0,10000
20001,Golden leaf Rune,39,20,200000,0,10000
20001,Golden leaf Rune,40,0,1000000,0,5000
20001,Golden leaf Rune,41,25,200000,100,10000
20001,Golden leaf Rune,42,25,200000,0,10000
20001,Golden leaf Rune,43,25,200000,0,10000
20001,Golden leaf Rune,44,25,200000,0,10000
